movie_title,actor_id,actor_name
Angels & Demons,1640,Stellan Skarsgård
Thor,74568,Chris Hemsworth
Thor,524,Natalie Portman
Thor,4173,Anthony Hopkins
Thor,1640,Stellan Skarsgård
Thor,9048,Clark Gregg
Thor,10132,Colm Feore
Thor,17605,Idris Elba
Bolt,8891,John Travolta
Bolt,56890,Malcolm McDowell
Bolt,32907,Nick Swardson
Bolt,56734,Chloë Grace Moretz
G-Force,6807,Sam Rockwell
G-Force,955,Penélope Cruz
G-Force,15277,Jon Favreau
G-Force,884,Steve Buscemi
G-Force,2963,Nicolas Cage
G-Force,2440,Bill Nighy
G-Force,21200,Will Arnett
G-Force,58225,Zach Galifianakis
Wrath of the Titans,3896,Liam Neeson
Wrath of the Titans,5469,Ralph Fiennes
Wrath of the Titans,20286,Toby Kebbell
Wrath of the Titans,2440,Bill Nighy
Wrath of the Titans,6413,Danny Huston
Dark Shadows,85,Johnny Depp
Dark Shadows,1160,Michelle Pfeiffer
Dark Shadows,1283,Helena Bonham Carter
Dark Shadows,56734,Chloë Grace Moretz
Dark Shadows,113,Christopher Lee
Mission: Impossible - Rogue Nation,500,Tom Cruise
Mission: Impossible - Rogue Nation,11108,Simon Pegg
Mission: Impossible - Rogue Nation,17604,Jeremy Renner
Mission: Impossible - Rogue Nation,10182,Ving Rhames
Mission: Impossible - Rogue Nation,7447,Alec Baldwin
The Wolfman,1121,Benicio del Toro
The Wolfman,4173,Anthony Hopkins
The Wolfman,5081,Emily Blunt
The Wolfman,1331,Hugo Weaving
Bee Movie,9137,Renée Zellweger
Bee Movie,12077,Jim Cummings
Bee Movie,4756,Matthew Broderick
Bee Movie,9657,Patrick Warburton
Bee Movie,1230,John Goodman
Bee Movie,2632,Chris Rock
Bee Movie,8534,Kathy Bates
Bee Movie,1211,Larry Miller
Kung Fu Panda 2,70851,Jack Black
Kung Fu Panda 2,11701,Angelina Jolie
Kung Fu Panda 2,4483,Dustin Hoffman
Kung Fu Panda 2,64,Gary Oldman
Kung Fu Panda 2,18897,Jackie Chan
Kung Fu Panda 2,140,Lucy Liu
Kung Fu Panda 2,19274,Seth Rogen
Kung Fu Panda 2,212,David Cross
Kung Fu Panda 2,20904,James Hong
Kung Fu Panda 2,62862,Danny McBride
The Last Airbender,7248,Cliff Curtis
Mission: Impossible III,500,Tom Cruise
Mission: Impossible III,1233,Philip Seymour Hoffman
Mission: Impossible III,10182,Ving Rhames
Mission: Impossible III,11705,Michelle Monaghan
Mission: Impossible III,11108,Simon Pegg
Mission: Impossible III,2975,Laurence Fishburne
White House Down,38673,Channing Tatum
White House Down,134,Jamie Foxx
White House Down,1579,Maggie Gyllenhaal
White House Down,28633,Richard Jenkins
White House Down,4512,James Woods
Mars Needs Moms,13922,Seth Green
Mars Needs Moms,3234,Joan Cusack
Mars Needs Moms,33654,Breckin Meyer
Flushed Away,6968,Hugh Jackman
Flushed Away,204,Kate Winslet
Flushed Away,1327,Ian McKellen
Flushed Away,1003,Jean Reno
Flushed Away,2440,Bill Nighy
Flushed Away,1333,Andy Serkis
Flushed Away,6199,Miriam Margolyes
Pan,6968,Hugh Jackman
Pan,71070,Amanda Seyfried
Mr. Peabody & Sherman,19,Allison Janney
Mr. Peabody & Sherman,2283,Stanley Tucci
Mr. Peabody & Sherman,41087,Leslie Mann
Mr. Peabody & Sherman,9657,Patrick Warburton
Troy,287,Brad Pitt
Troy,1248,Brian Cox
Troy,48,Sean Bean
Troy,2039,Brendan Gleeson
Troy,9827,Rose Byrne
Madagascar 3: Europe's Most Wanted,7399,Ben Stiller
Madagascar 3: Europe's Most Wanted,2632,Chris Rock
Madagascar 3: Europe's Most Wanted,9575,Jada Pinkett Smith
Madagascar 3: Europe's Most Wanted,5726,Cedric the Entertainer
Die Another Day,517,Pierce Brosnan
Die Another Day,4587,Halle Berry
Die Another Day,8930,John Cleese
Die Another Day,147,Michael Madsen
Die Another Day,5309,Judi Dench
Ghostbusters,55536,Melissa McCarthy
Ghostbusters,41091,Kristen Wiig
Ghostbusters,74568,Chris Hemsworth
Ghostbusters,4391,Charles Dance
Ghostbusters,1271,Andy García
Armageddon,62,Bruce Willis
Armageddon,879,Billy Bob Thornton
Armageddon,880,Ben Affleck
Armageddon,883,Will Patton
Armageddon,884,Steve Buscemi
Armageddon,886,William Fichtner
Armageddon,61981,Michael Clarke Duncan
Armageddon,53,Peter Stormare
Armageddon,887,Owen Wilson
Armageddon,65827,Keith David
Armageddon,11355,Jason Isaacs
Men in Black II,2176,Tommy Lee Jones
Men in Black II,2888,Will Smith
Men in Black II,9656,Johnny Knoxville
Men in Black II,5916,Rosario Dawson
Men in Black II,4252,Tony Shalhoub
Men in Black II,9657,Patrick Warburton
Men in Black II,212,David Cross
Beowulf,5538,Ray Winstone
Beowulf,11701,Angelina Jolie
Beowulf,4173,Anthony Hopkins
Beowulf,32,Robin Wright
Beowulf,6949,John Malkovich
Beowulf,2039,Brendan Gleeson
Beowulf,1064,Crispin Glover
Kung Fu Panda 3,70851,Jack Black
Kung Fu Panda 3,4483,Dustin Hoffman
Kung Fu Panda 3,11701,Angelina Jolie
Kung Fu Panda 3,18999,J.K. Simmons
Kung Fu Panda 3,18897,Jackie Chan
Kung Fu Panda 3,19274,Seth Rogen
Kung Fu Panda 3,140,Lucy Liu
Kung Fu Panda 3,212,David Cross
Kung Fu Panda 3,11661,Kate Hudson
Kung Fu Panda 3,20904,James Hong
Mission: Impossible - Ghost Protocol,500,Tom Cruise
Mission: Impossible - Ghost Protocol,17604,Jeremy Renner
Mission: Impossible - Ghost Protocol,11108,Simon Pegg
Mission: Impossible - Ghost Protocol,10182,Ving Rhames
Mission: Impossible - Ghost Protocol,11705,Michelle Monaghan
Mission: Impossible - Ghost Protocol,207,Tom Wilkinson
Rise of the Guardians,62064,Chris Pine
Rise of the Guardians,7447,Alec Baldwin
Rise of the Guardians,9642,Jude Law
Rise of the Guardians,6968,Hugh Jackman
Fun with Dick and Jane,206,Jim Carrey
Fun with Dick and Jane,7447,Alec Baldwin
Fun with Dick and Jane,28633,Richard Jenkins
Fun with Dick and Jane,8265,John Michael Higgins
The Last Samurai,500,Tom Cruise
The Last Samurai,9191,Timothy Spall
Exodus: Gods and Kings,3894,Christian Bale
Exodus: Gods and Kings,1241,John Turturro
Exodus: Gods and Kings,10205,Sigourney Weaver
Exodus: Gods and Kings,2282,Ben Kingsley
Star Trek,62064,Chris Pine
Star Trek,21089,Bruce Greenwood
Star Trek,1372,Karl Urban
Star Trek,8691,Zoe Saldana
Star Trek,11108,Simon Pegg
Star Trek,68842,John Cho
Star Trek,21028,Anton Yelchin
Star Trek,1920,Winona Ryder
Star Trek,74568,Chris Hemsworth
Star Trek,5365,Clifton Collins Jr
Spider-Man,5293,Willem Dafoe
Spider-Man,205,Kirsten Dunst
Spider-Man,17051,James Franco
Spider-Man,18999,J.K. Simmons
Spider-Man,9281,Elizabeth Banks
Spider-Man,6944,Octavia Spencer
Spider-Man,11357,Bruce Campbell
How to Train Your Dragon 2,17276,Gerard Butler
How to Train Your Dragon 2,41091,Kristen Wiig
How to Train Your Dragon 2,21007,Jonah Hill
How to Train Your Dragon 2,112,Cate Blanchett
How to Train Your Dragon 2,938,Djimon Hounsou
Gods of Egypt,17276,Gerard Butler
Gods of Egypt,118,Geoffrey Rush
Stealth,6164,Josh Lucas
Stealth,134,Jamie Foxx
Stealth,9880,Sam Shepard
Watchmen,17832,Carla Gugino
Watchmen,17178,Patrick Wilson
Lethal Weapon 4,2461,Mel Gibson
Lethal Weapon 4,2047,Danny Glover
Lethal Weapon 4,2632,Chris Rock
Hulk,6161,Jennifer Connelly
Hulk,16431,Sam Elliott
Hulk,6164,Josh Lucas
Hulk,1733,Nick Nolte
Hulk,1989,Celia Weston
G.I. Joe: Retaliation,18918,Dwayne Johnson
G.I. Joe: Retaliation,62,Bruce Willis
G.I. Joe: Retaliation,38673,Channing Tatum
G.I. Joe: Retaliation,378,Jonathan Pryce
Sahara,10297,Matthew McConaughey
Sahara,955,Penélope Cruz
Sahara,18324,Steve Zahn
Sahara,3905,William H. Macy
Sahara,18792,Delroy Lindo
Final Fantasy: The Spirits Within,55636,Donald Sutherland
Final Fantasy: The Spirits Within,7447,Alec Baldwin
Final Fantasy: The Spirits Within,10182,Ving Rhames
Final Fantasy: The Spirits Within,884,Steve Buscemi
Final Fantasy: The Spirits Within,4512,James Woods
Final Fantasy: The Spirits Within,65827,Keith David
Captain America: The First Avenger,16828,Chris Evans
Captain America: The First Avenger,1331,Hugo Weaving
Captain America: The First Avenger,2176,Tommy Lee Jones
Captain America: The First Avenger,2231,Samuel L. Jackson
Captain America: The First Avenger,2283,Stanley Tucci
Captain America: The First Avenger,13014,Toby Jones
The World Is Not Enough,517,Pierce Brosnan
The World Is Not Enough,1923,Robbie Coltrane
The World Is Not Enough,9906,Desmond Llewelyn
The World Is Not Enough,8930,John Cleese
The World Is Not Enough,5309,Judi Dench
Master and Commander: The Far Side of the World,934,Russell Crowe
Master and Commander: The Far Side of the World,6162,Paul Bettany
The Twilight Saga: Breaking Dawn - Part 2,37917,Kristen Stewart
The Twilight Saga: Breaking Dawn - Part 2,501,Dakota Fanning
The Twilight Saga: Breaking Dawn - Part 2,3968,Michael Sheen
Happy Feet Two,109,Elijah Wood
Happy Feet Two,2157,Robin Williams
Happy Feet Two,1331,Hugo Weaving
Happy Feet Two,287,Brad Pitt
Happy Feet Two,1892,Matt Damon
Happy Feet Two,5587,Hank Azaria
The Incredible Hulk,819,Edward Norton
The Incredible Hulk,3129,Tim Roth
The Incredible Hulk,227,William Hurt
The Incredible Hulk,1462,Tim Blake Nelson
The BFG,19278,Bill Hader
The Revenant,6193,Leonardo DiCaprio
Turbo,10859,Ryan Reynolds
Turbo,13242,Paul Giamatti
Turbo,454,Michael Peña
Turbo,2231,Samuel L. Jackson
Turbo,40481,Luis Guzmán
Turbo,19278,Bill Hader
Turbo,52792,Maya Rudolph
Turbo,28633,Richard Jenkins
Turbo,83586,Ken Jeong
Rango,85,Johnny Depp
Rango,2440,Bill Nighy
Rango,658,Alfred Molina
Rango,17140,Abigail Breslin
Rango,18082,Timothy Olyphant
Rango,5538,Ray Winstone
Rango,17401,Stephen Root
Rango,5048,Harry Dean Stanton
Rango,5151,Beth Grant
Penguins of Madagascar,6949,John Malkovich
Penguins of Madagascar,83586,Ken Jeong
Penguins of Madagascar,53,Peter Stormare
The Bourne Ultimatum,1892,Matt Damon
The Bourne Ultimatum,12041,Julia Stiles
The Bourne Ultimatum,11064,David Strathairn
The Bourne Ultimatum,349,Scott Glenn
Kung Fu Panda,70851,Jack Black
Kung Fu Panda,4483,Dustin Hoffman
Kung Fu Panda,11701,Angelina Jolie
Kung Fu Panda,18897,Jackie Chan
Kung Fu Panda,140,Lucy Liu
Kung Fu Panda,212,David Cross
Kung Fu Panda,20904,James Hong
Kung Fu Panda,19274,Seth Rogen
Kung Fu Panda,61981,Michael Clarke Duncan
Ant-Man,22226,Paul Rudd
Ant-Man,3392,Michael Douglas
Ant-Man,21127,Bobby Cannavale
Ant-Man,454,Michael Peña
Ant-Man,53650,Anthony Mackie
Ant-Man,20750,Judy Greer
The Hunger Games: Catching Fire,57755,Woody Harrelson
The Hunger Games: Catching Fire,9281,Elizabeth Banks
The Hunger Games: Catching Fire,1233,Philip Seymour Hoffman
The Hunger Games: Catching Fire,2954,Jeffrey Wright
The Hunger Games: Catching Fire,2283,Stanley Tucci
The Hunger Games: Catching Fire,55636,Donald Sutherland
The Hunger Games: Catching Fire,13014,Toby Jones
The Hunger Games: Catching Fire,20089,Jena Malone
Home,67773,Steve Martin
Home,16866,Jennifer Lopez
War of the Worlds,500,Tom Cruise
War of the Worlds,501,Dakota Fanning
War of the Worlds,504,Tim Robbins
War of the Worlds,192,Morgan Freeman
War of the Worlds,38673,Channing Tatum
Bad Boys II,78029,Martin Lawrence
Bad Boys II,2888,Will Smith
Bad Boys II,17773,Gabrielle Union
Bad Boys II,53,Peter Stormare
Bad Boys II,335,Michael Shannon
Puss in Boots,3131,Antonio Banderas
Puss in Boots,3136,Salma Hayek
Puss in Boots,58225,Zach Galifianakis
Puss in Boots,879,Billy Bob Thornton
Salt,11701,Angelina Jolie
Salt,23626,Liev Schreiber
Salt,5294,Chiwetel Ejiofor
Noah,934,Russell Crowe
Noah,6161,Jennifer Connelly
Noah,4173,Anthony Hopkins
Noah,5538,Ray Winstone
Noah,20982,Marton Csokas
Noah,1733,Nick Nolte
The Adventures of Tintin,1333,Andy Serkis
The Adventures of Tintin,8784,Daniel Craig
The Adventures of Tintin,11108,Simon Pegg
The Adventures of Tintin,2130,Cary Elwes
The Adventures of Tintin,13014,Toby Jones
Harry Potter and the Prisoner of Azkaban,64,Gary Oldman
Harry Potter and the Prisoner of Azkaban,11207,David Thewlis
Harry Potter and the Prisoner of Azkaban,4566,Alan Rickman
Harry Potter and the Prisoner of Azkaban,5658,Michael Gambon
Harry Potter and the Prisoner of Azkaban,1923,Robbie Coltrane
Harry Potter and the Prisoner of Azkaban,7056,Emma Thompson
Harry Potter and the Prisoner of Azkaban,10978,Maggie Smith
Harry Potter and the Prisoner of Azkaban,9191,Timothy Spall
Australia,2227,Nicole Kidman
Australia,6968,Hugh Jackman
After Earth,2888,Will Smith
Dinosaur,1981,Alfre Woodard
Night at the Museum: Secret of the Tomb,7399,Ben Stiller
Night at the Museum: Secret of the Tomb,2157,Robin Williams
Night at the Museum: Secret of the Tomb,887,Owen Wilson
Night at the Museum: Secret of the Tomb,2282,Ben Kingsley
Night at the Museum: Secret of the Tomb,8854,Bill Cobbs
Night at the Museum: Secret of the Tomb,4581,Steve Coogan
Night at the Museum: Secret of the Tomb,6968,Hugh Jackman
Megamind,23659,Will Ferrell
Megamind,287,Brad Pitt
Megamind,21007,Jonah Hill
Megamind,212,David Cross
Megamind,7399,Ben Stiller
Megamind,18999,J.K. Simmons
Megamind,15033,Justin Long
Megamind,19278,Bill Hader
Megamind,56322,Amy Poehler
Megamind,52997,Rob Corddry
Harry Potter and the Philosopher's Stone,1923,Robbie Coltrane
Harry Potter and the Philosopher's Stone,4566,Alan Rickman
Harry Potter and the Philosopher's Stone,10978,Maggie Smith
Harry Potter and the Philosopher's Stone,5049,John Hurt
Harry Potter and the Philosopher's Stone,8930,John Cleese
R.I.P.D.,1229,Jeff Bridges
R.I.P.D.,10859,Ryan Reynolds
R.I.P.D.,4724,Kevin Bacon
R.I.P.D.,20904,James Hong
Pirates of the Caribbean: The Curse of the Black Pearl,85,Johnny Depp
Pirates of the Caribbean: The Curse of the Black Pearl,118,Geoffrey Rush
Pirates of the Caribbean: The Curse of the Black Pearl,116,Keira Knightley
Pirates of the Caribbean: The Curse of the Black Pearl,378,Jonathan Pryce
Pirates of the Caribbean: The Curse of the Black Pearl,2449,Kevin McNally
Pirates of the Caribbean: The Curse of the Black Pearl,8691,Zoe Saldana
The Hunger Games: Mockingjay - Part 1,57755,Woody Harrelson
The Hunger Games: Mockingjay - Part 1,55636,Donald Sutherland
The Hunger Games: Mockingjay - Part 1,1233,Philip Seymour Hoffman
The Hunger Games: Mockingjay - Part 1,1231,Julianne Moore
The Hunger Games: Mockingjay - Part 1,9281,Elizabeth Banks
The Hunger Games: Mockingjay - Part 1,20089,Jena Malone
The Hunger Games: Mockingjay - Part 1,2954,Jeffrey Wright
The Hunger Games: Mockingjay - Part 1,2283,Stanley Tucci
The Da Vinci Code,31,Tom Hanks
The Da Vinci Code,1327,Ian McKellen
The Da Vinci Code,6162,Paul Bettany
The Da Vinci Code,1003,Jean Reno
The Da Vinci Code,658,Alfred Molina
Rio 2,44735,Jesse Eisenberg
Rio 2,1813,Anne Hathaway
Rio 2,41087,Leslie Mann
Rio 2,134,Jamie Foxx
Rio 2,1271,Andy García
X2,2387,Patrick Stewart
X2,6968,Hugh Jackman
X2,1327,Ian McKellen
X2,4587,Halle Berry
X2,10696,Famke Janssen
X2,11006,James Marsden
X2,1248,Brian Cox
X2,10697,Alan Cumming
X2,10690,Anna Paquin
Fast Five,12835,Vin Diesel
Fast Five,8167,Paul Walker
Fast Five,18918,Dwayne Johnson
Sherlock Holmes: A Game of Shadows,3223,Robert Downey Jr.
Sherlock Holmes: A Game of Shadows,9642,Jude Law
Sherlock Holmes: A Game of Shadows,1665,Eddie Marsan
Clash of the Titans,3896,Liam Neeson
Clash of the Titans,5469,Ralph Fiennes
Clash of the Titans,973,Jason Flemyng
Clash of the Titans,4935,Pete Postlethwaite
Total Recall,1100,Arnold Schwarzenegger
The 13th Warrior,3131,Antonio Banderas
The Bourne Legacy,17604,Jeremy Renner
The Bourne Legacy,3293,Rachel Weisz
The Bourne Legacy,819,Edward Norton
The Bourne Legacy,349,Scott Glenn
The Bourne Legacy,25072,Oscar Isaac
The Bourne Legacy,11064,David Strathairn
Batman & Robin,1461,George Clooney
Batman & Robin,1100,Arnold Schwarzenegger
Batman & Robin,2535,Vivica A. Fox
How the Grinch Stole Christmas,206,Jim Carrey
How the Grinch Stole Christmas,4175,Jeffrey Tambor
How the Grinch Stole Christmas,28640,Molly Shannon
How the Grinch Stole Christmas,4173,Anthony Hopkins
The Day After Tomorrow,6065,Dennis Quaid
The Day After Tomorrow,131,Jake Gyllenhaal
The Day After Tomorrow,65,Ian Holm
Mission: Impossible II,500,Tom Cruise
Mission: Impossible II,10182,Ving Rhames
Mission: Impossible II,2039,Brendan Gleeson
Mission: Impossible II,1118,Rade Serbedzija
Mission: Impossible II,4173,Anthony Hopkins
The Perfect Storm,1461,George Clooney
The Perfect Storm,13240,Mark Wahlberg
The Perfect Storm,4764,John C. Reilly
The Perfect Storm,886,William Fichtner
The Perfect Storm,16861,John Hawkes
The Perfect Storm,4443,Christopher McDonald
Fantastic 4: Rise of the Silver Surfer,56731,Jessica Alba
Fantastic 4: Rise of the Silver Surfer,16828,Chris Evans
Fantastic 4: Rise of the Silver Surfer,11703,Kerry Washington
Fantastic 4: Rise of the Silver Surfer,2975,Laurence Fishburne
Ghost Rider,2963,Nicolas Cage
Ghost Rider,8170,Eva Mendes
Ghost Rider,10825,Donal Logue
Ghost Rider,16431,Sam Elliott
Jason Bourne,1892,Matt Damon
Jason Bourne,2176,Tommy Lee Jones
Jason Bourne,12041,Julia Stiles
Charlie's Angels: Full Throttle,6941,Cameron Diaz
Charlie's Angels: Full Throttle,69597,Drew Barrymore
Charlie's Angels: Full Throttle,140,Lucy Liu
Charlie's Angels: Full Throttle,1897,Bernie Mac
Charlie's Angels: Full Throttle,418,Robert Patrick
Charlie's Angels: Full Throttle,3416,Demi Moore
Charlie's Angels: Full Throttle,8930,John Cleese
Charlie's Angels: Full Throttle,36422,Luke Wilson
Charlie's Angels: Full Throttle,10959,Shia LaBeouf
Charlie's Angels: Full Throttle,1064,Crispin Glover
Charlie's Angels: Full Throttle,55536,Melissa McCarthy
Charlie's Angels: Full Throttle,5694,Robert Forster
Prometheus,17288,Michael Fassbender
Prometheus,529,Guy Pearce
Prometheus,17605,Idris Elba
Prometheus,6885,Charlize Theron
Prometheus,17178,Patrick Wilson
Stuart Little 2,4512,James Woods
Stuart Little 2,18324,Steve Zahn
Elysium,1892,Matt Damon
Elysium,886,William Fichtner
The Chronicles of Riddick,12835,Vin Diesel
The Chronicles of Riddick,1372,Karl Urban
The Chronicles of Riddick,10132,Colm Feore
The Chronicles of Riddick,65827,Keith David
The Chronicles of Riddick,5309,Judi Dench
RoboCop,64,Gary Oldman
RoboCop,2232,Michael Keaton
RoboCop,2231,Samuel L. Jackson
Speed Racer,6886,Christina Ricci
Speed Racer,4038,Susan Sarandon
Speed Racer,1230,John Goodman
How Do You Know,368,Reese Witherspoon
How Do You Know,22226,Paul Rudd
How Do You Know,887,Owen Wilson
How Do You Know,514,Jack Nicholson
How Do You Know,17696,Kathryn Hahn
How Do You Know,4252,Tony Shalhoub
Knight and Day,500,Tom Cruise
Knight and Day,6941,Cameron Diaz
Knight and Day,133,Peter Sarsgaard
Knight and Day,19492,Viola Davis
Knight and Day,1989,Celia Weston
Oblivion,500,Tom Cruise
Oblivion,192,Morgan Freeman
Oblivion,6832,Melissa Leo
Star Wars: Episode III - Revenge of the Sith,3061,Ewan McGregor
Star Wars: Episode III - Revenge of the Sith,524,Natalie Portman
Star Wars: Episode III - Revenge of the Sith,2231,Samuel L. Jackson
Star Wars: Episode III - Revenge of the Sith,113,Christopher Lee
Star Wars: Episode II - Attack of the Clones,3061,Ewan McGregor
Star Wars: Episode II - Attack of the Clones,524,Natalie Portman
Star Wars: Episode II - Attack of the Clones,2231,Samuel L. Jackson
Star Wars: Episode II - Attack of the Clones,113,Christopher Lee
"Monsters, Inc.",1230,John Goodman
"Monsters, Inc.",884,Steve Buscemi
The Wolverine,6968,Hugh Jackman
The Wolverine,10696,Famke Janssen
The Wolverine,2387,Patrick Stewart
The Wolverine,1327,Ian McKellen
Star Wars: Episode I - The Phantom Menace,3896,Liam Neeson
Star Wars: Episode I - The Phantom Menace,3061,Ewan McGregor
Star Wars: Episode I - The Phantom Menace,524,Natalie Portman
Star Wars: Episode I - The Phantom Menace,28641,Terence Stamp
Star Wars: Episode I - The Phantom Menace,2231,Samuel L. Jackson
Star Wars: Episode I - The Phantom Menace,116,Keira Knightley
The Croods,2963,Nicolas Cage
The Croods,10859,Ryan Reynolds
The Croods,2229,Catherine Keener
The Croods,9599,Cloris Leachman
Windtalkers,2963,Nicolas Cage
Windtalkers,53,Peter Stormare
Windtalkers,11315,Noah Emmerich
Windtalkers,103,Mark Ruffalo
Windtalkers,11355,Jason Isaacs
Windtalkers,2224,Christian Slater
The Huntsman: Winter's War,74568,Chris Hemsworth
The Huntsman: Winter's War,6885,Charlize Theron
The Huntsman: Winter's War,5081,Emily Blunt
The Huntsman: Winter's War,3896,Liam Neeson
Teenage Mutant Ninja Turtles,21200,Will Arnett
Teenage Mutant Ninja Turtles,886,William Fichtner
Teenage Mutant Ninja Turtles,9656,Johnny Knoxville
